time,car_cnt,request_cnt,ride_cnt,waiting_time,fare,distance,target,temp_max,temp_min,rain(mm),humidity_max(%),humidity_min(%),sunshine(MJ/m2),year,month,week,weekday,holiday,7days_waiting_time
2017-10-16,502,5475,4558,45.8,2220,8379,53.4,23.8,9.2,0.0,63.0,27.0,10.3,2017,10,42,0,0.0,46.785714285714285
2017-10-17,510,5556,4482,53.4,2252,8675,55.2,18.9,14.2,0.1,76.0,45.0,3.13,2017,10,42,1,0.0,48.55714285714286
2017-10-18,491,5407,4277,55.2,2287,8953,54.5,22.2,12.0,0.0,81.0,34.0,9.08,2017,10,42,2,0.0,48.98571428571428
2017-10-19,503,5418,4302,54.5,2308,9137,62.0,24.0,11.1,0.0,80.0,31.0,9.75,2017,10,42,3,0.0,49.5
2017-10-20,488,5365,4125,62.0,2275,8957,83.7,24.9,11.2,0.0,83.0,27.0,9.75,2017,10,42,4,0.0,51.94285714285714
2017-10-21,261,2549,1742,83.7,2511,11144,46.7,23.1,11.1,0.0,68.0,33.0,8.97,2017,10,42,5,1.0,55.91428571428571
2017-10-22,207,2009,1720,46.7,2486,10678,46.8,20.1,8.8,0.0,64.0,30.0,9.37,2017,10,42,6,1.0,57.32857142857143
2017-10-23,499,5365,4476,46.8,2218,8445,47.3,20.3,10.0,0.0,72.0,31.0,7.95,2017,10,43,0,0.0,57.471428571428575
2017-10-24,510,5418,4500,47.3,2245,8640,54.5,20.2,9.5,0.0,82.0,28.0,9.17,2017,10,43,1,0.0,56.6
2017-10-25,491,5405,4395,54.5,2254,8713,47.7,18.0,10.7,0.0,74.0,33.0,4.42,2017,10,43,2,0.0,56.5
2017-10-26,511,5426,4472,47.7,2279,8978,52.3,24.2,12.1,0.0,77.0,33.0,8.47,2017,10,43,3,0.0,55.528571428571425
2017-10-27,483,5331,4266,52.3,2240,8639,74.2,24.7,10.6,0.0,69.0,31.0,8.75,2017,10,43,4,0.0,54.142857142857146
2017-10-28,264,2502,1775,74.2,2543,11253,55.9,16.5,6.8,0.0,74.0,25.0,7.94,2017,10,43,5,1.0,52.785714285714285
2017-10-29,201,2061,1730,55.9,2543,11245,46.9,12.8,2.7,0.0,39.0,17.0,9.16,2017,10,43,6,1.0,54.1
2017-10-30,505,5310,4297,46.9,2228,8461,57.5,15.2,3.7,0.0,72.0,33.0,8.01,2017,10,44,0,0.0,54.114285714285714
2017-10-31,483,5267,4215,57.5,2280,8948,44.5,18.0,11.6,0.0,81.0,53.0,2.94,2017,10,44,1,0.0,55.57142857142857
2017-11-01,500,5345,4353,44.5,2245,8604,43.2,17.8,14.0,1.0,84.0,64.0,2.28,2017,11,44,2,0.0,54.142857142857146
2017-11-02,496,5323,4311,43.2,2252,8631,48.2,16.6,6.7,1.5,89.0,44.0,5.24,2017,11,44,3,0.0,53.5
2017-11-03,471,5173,4099,48.2,2236,8577,82.4,13.6,4.7,0.0,64.0,34.0,8.3,2017,11,44,4,0.0,52.91428571428571
2017-11-04,236,2243,1615,82.4,2542,11300,44.6,15.1,2.9,0.0,72.0,36.0,4.13,2017,11,44,5,1.0,54.08571428571429
2017-11-05,225,2072,1740,44.6,2531,11171,41.9,16.3,8.0,0.0,76.0,45.0,6.24,2017,11,44,6,1.0,52.471428571428575
2017-11-06,512,5341,4391,41.9,2244,8630,50.3,18.3,9.2,0.0,79.0,45.0,4.41,2017,11,45,0,0.0,51.75714285714286
2017-11-07,509,5284,4275,50.3,2264,8809,47.7,17.1,7.5,0.0,88.0,20.0,7.21,2017,11,45,1,0.0,50.728571428571435
2017-11-08,501,5230,4337,47.7,2255,8709,43.4,16.7,3.7,0.0,58.0,19.0,7.63,2017,11,45,2,0.0,51.18571428571429
2017-11-09,518,5342,4409,43.4,2252,8686,56.6,15.9,5.8,7.5,91.0,40.0,2.05,2017,11,45,3,0.0,51.214285714285715
2017-11-10,494,5400,4055,56.6,2252,8687,79.0,10.4,2.8,0.0,53.0,31.0,8.18,2017,11,45,4,0.0,52.41428571428572
2017-11-11,255,2308,1603,79.0,2537,11315,62.6,11.1,0.5,0.0,73.0,34.0,6.72,2017,11,45,5,1.0,51.92857142857143
2017-11-12,200,2035,1645,62.6,2483,10743,47.6,11.8,3.1,0.0,84.0,44.0,2.85,2017,11,45,6,1.0,54.5
2017-11-13,495,5208,4320,47.6,2244,8623,52.7,11.1,3.5,4.5,79.0,26.0,7.48,2017,11,46,0,0.0,55.31428571428571
2017-11-14,505,5294,4355,52.7,2233,8521,53.0,6.4,-0.3,0.0,56.0,28.0,7.34,2017,11,46,1,0.0,55.65714285714285
2017-11-15,498,5263,4303,53.0,2260,8660,44.2,6.1,-3.3,0.0,50.0,15.0,7.66,2017,11,46,2,0.0,56.41428571428571
2017-11-16,504,5269,4235,44.2,2258,8727,50.9,5.8,-1.5,0.0,63.0,26.0,1.24,2017,11,46,3,0.0,56.52857142857143
2017-11-17,491,5289,4166,50.9,2231,8577,63.0,2.6,-4.6,0.0,68.0,19.0,7.97,2017,11,46,4,0.0,55.714285714285715
2017-11-18,267,2304,1729,63.0,2439,10360,43.7,3.3,-6.6,0.0,49.0,21.0,7.42,2017,11,46,5,1.0,53.42857142857143
2017-11-19,199,1907,1655,43.7,2402,10011,52.7,3.8,-3.8,0.0,77.0,29.0,2.75,2017,11,46,6,1.0,50.728571428571435
2017-11-20,483,5351,4336,52.7,2232,8514,61.3,7.8,-4.1,0.0,81.0,29.0,7.14,2017,11,47,0,0.0,51.457142857142856
2017-11-21,498,5327,4138,61.3,2257,8709,62.9,10.8,1.0,0.5,79.0,38.0,4.17,2017,11,47,1,0.0,52.68571428571429
2017-11-22,493,5230,4104,62.9,2270,8875,53.0,4.5,-2.5,0.0,71.0,36.0,5.25,2017,11,47,2,0.0,54.10000000000001
2017-11-23,487,5328,4240,53.0,2237,8584,55.5,2.6,-2.5,1.2,90.0,32.0,6.34,2017,11,47,3,0.0,55.357142857142854
2017-11-24,480,5337,4021,55.5,2233,8526,93.4,7.3,-3.1,24.0,92.0,53.0,2.08,2017,11,47,4,0.0,56.01428571428572
2017-11-25,238,2268,1432,93.4,2507,10915,49.8,7.2,0.5,0.0,98.0,39.0,5.95,2017,11,47,5,1.0,60.357142857142854
2017-11-26,201,1919,1623,49.8,2488,10898,41.5,9.2,-2.8,0.0,73.0,33.0,6.76,2017,11,47,6,1.0,61.228571428571435
2017-11-27,526,5443,4437,41.5,2215,8364,45.1,10.8,1.4,0.0,83.0,41.0,4.21,2017,11,48,0,0.0,59.62857142857143
2017-11-28,513,5484,4447,45.1,2228,8456,49.0,8.1,-1.7,0.5,88.0,25.0,7.04,2017,11,48,1,0.0,57.31428571428571
2017-11-29,493,5276,4352,49.0,2224,8468,42.1,2.0,-4.8,0.0,42.0,15.0,1.6,2017,11,48,2,0.0,55.32857142857142
2017-11-30,494,5397,4323,42.1,2232,8511,55.8,3.0,-7.6,0.0,84.0,21.0,5.97,2017,11,48,3,0.0,53.771428571428565
2017-12-01,460,5133,3996,55.8,2223,8463,64.9,7.6,-4.4,0.0,87.0,35.0,6.33,2017,12,48,4,0.0,53.81428571428571
2017-12-02,240,2239,1679,64.9,2487,10765,55.6,8.0,3.1,4.0,92.0,58.0,3.01,2017,12,48,5,1.0,49.74285714285714
2017-12-03,187,1945,1635,55.6,2481,10680,57.6,4.4,-5.8,0.1,89.0,23.0,6.79,2017,12,48,6,1.0,50.57142857142857
2017-12-04,456,5220,4291,57.6,2205,8330,58.6,-0.5,-8.1,0.0,59.0,25.0,0.86,2017,12,49,0,0.0,52.871428571428574
2017-12-05,445,5123,4059,58.6,2251,8707,66.3,5.5,-4.2,1.3,94.0,31.0,6.14,2017,12,49,1,0.0,54.800000000000004
2017-12-06,425,5228,3997,66.3,2250,8643,61.4,4.4,-3.2,0.0,96.0,35.0,5.85,2017,12,49,2,0.0,57.27142857142858
2017-12-07,445,5075,4008,61.4,2233,8483,64.1,-0.8,-7.0,0.0,59.0,24.0,6.89,2017,12,49,3,0.0,60.028571428571425
2017-12-08,428,5091,3931,64.1,2214,8385,63.8,5.2,-5.5,0.0,56.0,30.0,6.32,2017,12,49,4,0.0,61.214285714285715
2017-12-09,227,2149,1551,63.8,2456,10597,58.0,6.7,-1.4,4.1,92.0,43.0,2.08,2017,12,49,5,1.0,61.057142857142864
2017-12-10,171,1917,1473,58.0,2516,11014,55.8,-2.5,-10.7,0.0,53.0,31.0,7.01,2017,12,49,6,1.0,61.4
2017-12-11,452,5296,4220,55.8,2206,8290,60.1,-5.4,-12.3,0.0,52.0,29.0,6.8,2017,12,50,0,0.0,61.142857142857146
2017-12-12,449,5121,4007,60.1,2255,8701,64.5,-4.5,-11.9,0.0,58.0,26.0,6.81,2017,12,50,1,0.0,61.357142857142854
2017-12-13,437,5003,3991,64.5,2242,8504,58.2,-2.4,-11.0,0.0,57.0,28.0,3.7,2017,12,50,2,0.0,61.1
2017-12-14,456,5293,4156,58.2,2225,8429,56.5,0.9,-7.5,0.0,64.0,35.0,2.41,2017,12,50,3,0.0,60.642857142857146
2017-12-15,436,5221,4038,56.5,2204,8259,81.1,-2.6,-8.0,0.0,76.0,22.0,6.4,2017,12,50,4,0.0,59.55714285714286
2017-12-16,214,2150,1493,81.1,2464,10603,54.8,-2.5,-10.7,0.0,53.0,25.0,6.51,2017,12,50,5,1.0,62.028571428571425
2017-12-17,184,1842,1543,54.8,2414,10125,60.6,3.3,-5.9,3.4,89.0,48.0,1.66,2017,12,50,6,1.0,61.57142857142857
2017-12-18,431,5203,3501,60.6,2217,8363,74.9,-1.0,-5.8,0.0,73.0,23.0,6.61,2017,12,51,0,0.0,62.25714285714286
2017-12-19,426,5165,3853,74.9,2272,8848,69.6,-0.2,-8.5,0.2,87.0,43.0,3.36,2017,12,51,1,0.0,64.37142857142858
2017-12-20,422,5251,3928,69.6,2227,8432,62.6,4.4,-5.6,0.0,91.0,40.0,6.15,2017,12,51,2,0.0,65.1
2017-12-21,422,5187,3958,62.6,2218,8361,80.0,6.5,-1.7,0.0,79.0,55.0,3.41,2017,12,51,3,0.0,65.72857142857143
2017-12-22,424,5011,3478,80.0,2230,8605,75.1,8.6,5.0,0.0,84.0,63.0,3.28,2017,12,51,4,0.0,69.08571428571429
2017-12-23,203,2054,1525,75.1,2464,10653,72.1,5.6,0.0,20.0,96.0,63.0,0.7,2017,12,51,5,1.0,68.22857142857143
2017-12-24,157,1895,1391,72.1,2387,10069,32.7,0.4,-4.9,0.0,64.0,27.0,6.77,2017,12,51,6,1.0,70.7
2017-12-25,225,2238,1673,32.7,2354,9662,57.4,-1.3,-7.5,0.0,77.0,15.0,6.72,2017,12,52,0,1.0,66.71428571428571
2017-12-26,433,5161,4051,57.4,2206,8269,68.4,-3.1,-10.2,0.0,39.0,16.0,6.61,2017,12,52,1,0.0,64.21428571428571
2017-12-27,412,4976,3695,68.4,2220,8415,77.8,0.8,-6.6,0.0,63.0,24.0,3.79,2017,12,52,2,0.0,64.04285714285713
2017-12-28,390,4802,3431,77.8,2266,8779,55.0,5.7,0.2,0.0,80.0,53.0,3.87,2017,12,52,3,0.0,66.21428571428571
2017-12-29,397,4843,3602,55.0,2210,8381,49.5,4.3,-1.2,0.5,92.0,60.0,2.25,2017,12,52,4,0.0,62.642857142857146
2017-12-30,197,1881,1421,49.5,2430,10461,79.3,3.1,-2.6,1.2,95.0,25.0,6.63,2017,12,52,5,1.0,58.98571428571428
2017-12-31,139,1780,1244,79.3,2444,10408,26.5,3.7,-5.0,0.0,56.0,20.0,6.14,2017,12,52,6,1.0,60.01428571428571
2018-01-01,226,1501,1164,26.5,2417,10416,27.0,1.7,-3.8,0.0,71.0,20.0,5.36,2018,1,1,0,1.0,59.128571428571426
2018-01-02,445,5369,3905,27.0,2195,8158,38.9,-0.4,-7.0,0.0,54.0,29.0,6.56,2018,1,1,1,0.0,54.785714285714285
2018-01-03,411,4993,3897,38.9,2236,8483,32.8,-0.8,-8.6,0.0,57.0,31.0,4.73,2018,1,1,2,0.0,50.57142857142857
2018-01-04,449,5125,4030,32.8,2226,8422,34.0,1.5,-5.5,0.0,56.0,34.0,5.96,2018,1,1,3,0.0,44.142857142857146
2018-01-05,435,5218,4092,34.0,2202,8231,31.0,2.7,-6.6,0.0,67.0,27.0,6.79,2018,1,1,4,0.0,41.142857142857146
2018-01-06,230,2087,1664,31.0,2425,10238,35.9,2.7,-5.6,0.0,60.0,31.0,3.75,2018,1,1,5,1.0,38.5
2018-01-07,193,1901,1623,35.9,2415,10273,34.6,3.9,-0.6,0.9,89.0,31.0,2.39,2018,1,1,6,1.0,32.3
2018-01-08,434,5195,4190,34.6,2199,8150,35.9,-1.2,-6.0,0.0,80.0,45.0,5.6,2018,1,2,0,0.0,33.457142857142856
2018-01-09,440,5246,4204,35.9,2191,8197,49.7,-5.1,-10.2,0.8,82.0,30.0,6.85,2018,1,2,1,0.0,34.72857142857143
2018-01-10,404,5043,4078,49.7,2203,8218,31.6,-7.4,-13.2,0.0,61.0,38.0,6.8,2018,1,2,2,0.0,36.271428571428565
2018-01-11,445,4998,3879,31.6,2200,8251,41.9,-5.8,-15.1,0.0,49.0,21.0,7.11,2018,1,2,3,0.0,36.1
2018-01-12,405,4749,3734,41.9,2186,8133,43.6,-1.2,-6.6,0.4,81.0,39.0,2.8,2018,1,2,4,0.0,37.228571428571435
2018-01-13,204,2016,1610,43.6,2378,10036,35.3,5.3,-4.4,0.0,81.0,49.0,4.55,2018,1,2,5,1.0,39.028571428571425
2018-01-14,192,1827,1541,35.3,2437,10401,40.7,7.5,2.4,0.2,87.0,37.0,4.67,2018,1,2,6,1.0,38.94285714285714
2018-01-15,443,5131,4235,40.7,2197,8201,42.4,6.5,0.3,0.0,72.0,40.0,2.4,2018,1,3,0,0.0,39.81428571428571
2018-01-16,436,5107,4184,42.4,2221,8373,33.9,8.5,2.5,0.0,74.0,49.0,4.17,2018,1,3,1,0.0,40.74285714285714
2018-01-17,443,5124,4184,33.9,2225,8475,38.3,4.4,0.6,0.0,86.0,36.0,3.04,2018,1,3,2,0.0,38.48571428571429
2018-01-18,440,5075,4180,38.3,2262,8675,33.5,5.4,-2.5,0.0,59.0,20.0,6.56,2018,1,3,3,0.0,39.442857142857136
2018-01-19,444,5256,4234,33.5,2197,8247,53.6,6.6,-0.9,0.0,66.0,42.0,4.51,2018,1,3,4,0.0,38.24285714285714
2018-01-20,210,2045,1613,53.6,2432,10302,32.0,5.4,-3.6,0.0,63.0,17.0,5.88,2018,1,3,5,1.0,39.67142857142857
2018-01-21,195,1914,1671,32.0,2409,10071,48.2,3.9,-4.2,3.3,96.0,27.0,1.91,2018,1,3,6,1.0,39.199999999999996
2018-01-22,418,5211,4195,48.2,2202,8277,36.1,-5.3,-14.3,0.0,77.0,27.0,7.62,2018,1,4,0,0.0,40.271428571428565
2018-01-23,433,5099,4095,36.1,2190,8122,42.3,-10.8,-16.2,0.0,45.0,24.0,7.73,2018,1,4,1,0.0,39.371428571428574
2018-01-24,385,4609,3693,42.3,2197,8166,37.1,-9.6,-16.4,0.0,43.0,25.0,7.28,2018,1,4,2,0.0,40.57142857142857
2018-01-25,428,4814,3910,37.1,2211,8392,33.4,-10.8,-17.8,0.0,40.0,27.0,6.67,2018,1,4,3,0.0,40.4
2018-01-26,431,4753,3855,33.4,2166,8068,37.0,-3.7,-15.9,0.0,58.0,25.0,7.5,2018,1,4,4,0.0,40.385714285714286
2018-01-27,212,2004,1604,37.0,2370,9876,35.7,-1.5,-8.7,0.0,51.0,20.0,6.38,2018,1,4,5,1.0,38.01428571428572
2018-01-28,190,1827,1593,35.7,2398,10141,46.1,-5.2,-11.5,0.0,47.0,23.0,7.68,2018,1,4,6,1.0,38.542857142857144
2018-01-29,406,5011,4090,46.1,2203,8242,46.5,-1.1,-11.3,2.9,91.0,29.0,5.41,2018,1,5,0,0.0,38.24285714285715
2018-01-30,452,5237,4083,46.5,2211,8317,54.8,-0.1,-4.7,0.0,83.0,29.0,3.9,2018,1,5,1,0.0,39.728571428571435
2018-01-31,413,4946,4038,54.8,2214,8324,49.8,1.1,-8.7,0.0,65.0,23.0,8.09,2018,1,5,2,0.0,41.51428571428572
2018-02-01,423,4981,4116,49.8,2225,8416,55.9,3.6,-7.4,0.0,69.0,25.0,7.29,2018,2,5,3,0.0,43.32857142857142
2018-02-02,414,4998,3999,55.9,2219,8453,46.7,-2.3,-10.0,0.5,82.0,31.0,13.65,2018,2,5,4,0.0,46.542857142857144
2018-02-03,222,2007,1585,46.7,2424,10239,32.9,-5.4,-12.8,0.0,56.0,26.0,13.65,2018,2,5,5,1.0,47.92857142857143
2018-02-04,200,1895,1641,32.9,2375,9832,58.8,-5.4,-11.7,0.0,55.0,24.0,14.31,2018,2,5,6,1.0,47.52857142857143
2018-02-05,419,4959,3936,58.8,2198,8199,59.4,-5.9,-12.7,0.0,47.0,24.0,14.13,2018,2,6,0,0.0,49.34285714285714
2018-02-06,407,4981,3916,59.4,2234,8514,56.1,-1.7,-13.3,0.0,60.0,18.0,13.39,2018,2,6,1,0.0,51.18571428571429
2018-02-07,418,4930,3954,56.1,2232,8461,56.3,2.0,-9.7,0.0,67.0,24.0,13.05,2018,2,6,2,0.0,51.37142857142857
2018-02-08,430,5122,4111,56.3,2215,8314,49.6,6.0,-5.2,0.0,70.0,24.0,6.56,2018,2,6,3,0.0,52.3
2018-02-09,443,5178,4068,49.6,2194,8211,46.4,2.9,-6.7,0.0,82.0,14.0,9.41,2018,2,6,4,0.0,51.4
2018-02-10,237,2144,1725,46.4,2425,10445,31.0,-2.2,-9.4,0.0,69.0,21.0,12.26,2018,2,6,5,1.0,51.357142857142854
2018-02-11,210,1903,1639,31.0,2420,10167,54.8,-2.1,-9.5,0.0,59.0,23.0,13.74,2018,2,6,6,1.0,51.08571428571429
2018-02-12,433,5045,4039,54.8,2208,8300,75.4,3.9,-7.2,0.0,70.0,39.0,13.72,2018,2,7,0,0.0,50.51428571428572
2018-02-13,404,4900,3592,75.4,2270,8823,49.5,8.7,-0.3,0.0,68.0,27.0,6.92,2018,2,7,1,0.0,52.8
2018-02-14,404,4782,3590,49.5,2235,8655,23.5,3.8,-3.5,0.0,40.0,14.0,14.4,2018,2,7,2,0.0,51.857142857142854
2018-02-15,235,1642,1335,23.5,2509,11242,38.2,4.2,-5.4,0.0,70.0,17.0,14.1,2018,2,7,3,1.0,47.17142857142857
2018-02-16,204,1626,1268,38.2,2625,12257,24.6,1.3,-7.1,0.0,42.0,14.0,15.8,2018,2,7,4,1.0,45.54285714285714
2018-02-17,210,1419,1158,24.6,2499,11105,24.2,5.1,-4.8,0.0,37.0,16.0,11.22,2018,2,7,5,1.0,42.42857142857143
2018-02-18,212,1934,1650,24.2,2444,10320,43.6,6.3,-1.9,0.0,73.0,35.0,10.08,2018,2,7,6,1.0,41.457142857142856
2018-02-19,400,5054,4083,43.6,2223,8485,59.1,5.4,-2.2,0.0,83.0,17.0,13.56,2018,2,8,0,0.0,39.857142857142854
2018-02-20,409,5009,4022,59.1,2230,8486,51.5,4.2,-4.3,0.0,58.0,14.0,15.28,2018,2,8,1,0.0,37.52857142857143
2018-02-21,408,4996,4036,51.5,2246,8700,47.1,5.0,-3.7,0.0,65.0,44.0,9.45,2018,2,8,2,0.0,37.814285714285724
2018-02-22,435,5103,4191,47.1,2243,8622,65.3,8.3,-0.2,4.1,97.0,57.0,9.43,2018,2,8,3,0.0,41.18571428571429
2018-02-23,398,4877,3676,65.3,2261,8757,69.7,6.9,-0.6,0.0,86.0,19.0,13.09,2018,2,8,4,0.0,45.05714285714286
2018-02-24,201,2169,1559,69.7,2445,10520,39.6,7.6,-1.5,0.0,58.0,18.0,16.17,2018,2,8,5,1.0,51.5
2018-02-25,192,1771,1551,39.6,2484,10719,48.8,10.3,-3.1,0.0,73.0,23.0,16.36,2018,2,8,6,1.0,53.699999999999996
2018-02-26,427,4926,4031,48.8,2219,8498,49.7,6.9,0.6,0.0,62.0,37.0,2.86,2018,2,9,0,0.0,54.442857142857136
2018-02-27,431,5061,4063,49.7,2227,8504,63.3,7.6,1.8,23.0,96.0,48.0,1.71,2018,2,9,1,0.0,53.1
2018-02-28,435,5227,3897,63.3,2225,8476,33.8,3.0,-4.0,2.5,97.0,33.0,17.94,2018,2,9,2,0.0,54.785714285714285
2018-03-01,191,1792,1399,33.8,2340,9774,50.5,5.2,-6.6,0.0,53.0,21.0,19.03,2018,3,9,3,1.0,52.885714285714286
2018-03-02,386,5007,3858,50.5,2212,8338,54.7,16.0,0.1,0.0,74.0,14.0,18.04,2018,3,9,4,0.0,50.771428571428565
2018-03-03,185,1984,1524,54.7,2410,10135,39.2,11.8,8.3,2.5,97.0,80.0,3.92,2018,3,9,5,1.0,48.628571428571426
2018-03-04,189,1870,1632,39.2,2432,10390,49.5,11.0,1.9,12.5,92.0,39.0,13.8,2018,3,9,6,1.0,48.57142857142857
2018-03-05,398,5044,3956,49.5,2225,8420,54.2,10.6,-1.0,0.0,78.0,24.0,17.85,2018,3,10,0,0.0,48.67142857142857
2018-03-06,422,5277,4199,54.2,2258,8687,59.2,10.4,2.2,0.0,79.0,34.0,10.76,2018,3,10,1,0.0,49.314285714285724
2018-03-07,379,5120,4035,59.2,2250,8702,53.8,9.5,2.8,4.5,94.0,53.0,10.3,2018,3,10,2,0.0,48.728571428571435
2018-03-08,399,5071,4068,53.8,2224,8399,47.7,9.6,1.6,0.0,76.0,38.0,10.22,2018,3,10,3,0.0,51.58571428571429
2018-03-09,400,5160,4060,47.7,2221,8478,56.4,9.2,0.8,0.0,81.0,36.0,16.45,2018,3,10,4,0.0,51.18571428571429
2018-03-10,194,2042,1532,56.4,2442,10504,42.1,11.9,2.8,0.0,85.0,20.0,18.11,2018,3,10,5,1.0,51.42857142857143
2018-03-11,179,1894,1642,42.1,2458,10556,52.7,15.3,2.3,0.0,57.0,32.0,13.92,2018,3,10,6,1.0,51.84285714285715
2018-03-12,388,4981,4014,52.7,2217,8404,58.3,18.6,5.4,0.0,81.0,40.0,14.17,2018,3,11,0,0.0,52.300000000000004
2018-03-13,392,5050,3994,58.3,2220,8375,62.1,21.7,13.6,0.0,79.0,39.0,15.46,2018,3,11,1,0.0,52.885714285714286
2018-03-14,408,4893,3907,62.1,2271,8811,54.3,16.5,9.3,27.0,98.0,68.0,1.47,2018,3,11,2,0.0,53.300000000000004
2018-03-15,428,5078,3925,54.3,2242,8525,54.4,11.9,3.7,0.0,86.0,30.0,21.16,2018,3,11,3,0.0,53.37142857142857
2018-03-16,429,5089,4079,54.4,2216,8435,56.5,13.7,0.5,0.0,64.0,23.0,17.87,2018,3,11,4,0.0,54.32857142857143
2018-03-17,209,2145,1644,56.5,2423,10169,58.6,12.3,5.5,0.0,80.0,30.0,7.19,2018,3,11,5,1.0,54.34285714285715
2018-03-18,175,1860,1482,58.6,2488,10785,53.3,10.2,6.2,1.5,90.0,44.0,3.33,2018,3,11,6,1.0,56.699999999999996
2018-03-19,428,5150,4096,53.3,2202,8229,59.0,9.0,1.8,0.0,45.0,33.0,14.36,2018,3,12,0,0.0,56.785714285714285
2018-03-20,431,5152,4157,59.0,2255,8762,63.9,4.8,1.2,1.0,92.0,35.0,6.13,2018,3,12,1,0.0,56.885714285714286
2018-03-21,416,5022,3935,63.9,2249,8638,53.5,11.4,0.6,0.0,88.0,29.0,20.45,2018,3,12,2,0.0,57.142857142857146
2018-03-22,447,5138,4167,53.5,2232,8469,53.4,12.4,1.9,0.0,81.0,24.0,19.08,2018,3,12,3,0.0,57.028571428571425
2018-03-23,458,5098,4056,53.4,2245,8614,67.5,12.7,4.0,0.0,85.0,40.0,15.35,2018,3,12,4,0.0,56.885714285714286
2018-03-24,220,2055,1606,67.5,2485,10642,48.2,16.7,4.6,0.0,84.0,37.0,19.12,2018,3,12,5,1.0,58.457142857142856
2018-03-25,192,1869,1596,48.2,2526,11123,48.6,17.7,5.4,0.0,97.0,31.0,19.06,2018,3,12,6,1.0,56.971428571428575
2018-03-26,452,5124,4180,48.6,2224,8445,55.8,19.9,7.8,0.0,75.0,40.0,15.98,2018,3,13,0,0.0,56.300000000000004
2018-03-27,450,5185,4241,55.8,2244,8575,56.9,18.6,9.6,0.0,84.0,43.0,13.94,2018,3,13,1,0.0,55.84285714285714
2018-03-28,434,4983,4057,56.9,2243,8620,50.7,20.8,12.6,0.0,83.0,38.0,14.86,2018,3,13,2,0.0,54.84285714285715
2018-03-29,448,5107,4112,50.7,2233,8526,49.5,21.8,9.9,0.0,78.0,26.0,20.01,2018,3,13,3,0.0,54.44285714285714
2018-03-30,457,4997,4098,49.5,2234,8499,66.4,20.1,9.4,0.0,77.0,28.0,17.08,2018,3,13,4,0.0,53.885714285714286
2018-03-31,213,2085,1604,66.4,2494,10892,47.5,18.2,11.7,0.0,83.0,53.0,7.25,2018,3,13,5,1.0,53.728571428571435
2018-04-01,192,1881,1611,47.5,2475,10744,47.6,23.7,14.9,0.0,82.0,42.0,14.14,2018,4,13,6,1.0,53.628571428571426
2018-04-02,447,5066,4084,47.6,2240,8570,61.9,21.0,15.0,0.0,94.0,53.0,6.88,2018,4,14,0,0.0,53.48571428571428
2018-04-03,433,4969,4012,61.9,2244,8580,60.4,17.9,10.2,18.6,97.0,42.0,19.56,2018,4,14,1,0.0,54.357142857142854
2018-04-04,422,4945,3938,60.4,2257,8731,64.3,9.5,6.7,10.0,96.0,61.0,2.15,2018,4,14,2,0.0,54.857142857142854
2018-04-05,442,5033,3931,64.3,2221,8388,57.3,8.3,3.8,7.0,97.0,43.0,11.19,2018,4,14,3,0.0,56.800000000000004
2018-04-06,454,5100,4002,57.3,2233,8504,72.3,8.1,1.5,0.2,82.0,22.0,18.24,2018,4,14,4,0.0,57.91428571428571
2018-04-07,212,2065,1562,72.3,2466,10501,45.2,7.9,0.9,3.0,94.0,27.0,7.93,2018,4,14,5,1.0,58.75714285714286
2018-04-08,201,1910,1616,45.2,2479,10724,50.1,15.3,0.1,0.0,97.0,24.0,21.52,2018,4,14,6,1.0,58.42857142857142
2018-04-09,457,5054,4098,50.1,2254,8704,62.0,21.9,6.9,5.0,83.0,27.0,17.52,2018,4,15,0,0.0,58.785714285714285
2018-04-10,457,5202,4148,62.0,2250,8624,61.7,17.0,8.8,0.0,86.0,21.0,24.86,2018,4,15,1,0.0,58.800000000000004
2018-04-11,447,4923,3910,61.7,2264,8752,60.6,19.4,7.1,0.0,57.0,14.0,24.56,2018,4,15,2,0.0,58.98571428571428
2018-04-12,445,4979,3994,60.6,2255,8673,49.2,19.0,8.3,0.0,35.0,14.0,12.68,2018,4,15,3,0.0,58.45714285714286
2018-04-13,468,5137,4050,49.2,2235,8524,69.1,14.8,7.5,9.0,94.0,25.0,3.49,2018,4,15,4,0.0,57.300000000000004
2018-04-14,226,2099,1566,69.1,2493,10839,44.5,13.7,5.6,0.0,85.0,46.0,17.29,2018,4,15,5,1.0,56.84285714285714
2018-04-15,198,1927,1649,44.5,2457,10520,56.0,18.7,5.0,0.0,73.0,21.0,24.79,2018,4,15,6,1.0,56.74285714285715
2018-04-16,455,4965,4063,56.0,2244,8624,65.0,19.9,6.9,0.0,57.0,23.0,24.03,2018,4,16,0,0.0,57.58571428571429
2018-04-17,444,4975,3939,65.0,2259,8691,63.9,19.0,6.2,0.0,52.0,15.0,25.09,2018,4,16,1,0.0,58.01428571428572
2018-04-18,430,4913,3908,63.9,2291,8961,56.9,20.5,7.6,0.0,59.0,17.0,22.36,2018,4,16,2,0.0,58.32857142857143
2018-04-19,466,5065,3994,56.9,2252,8655,59.6,26.1,11.2,0.0,63.0,27.0,22.68,2018,4,16,3,0.0,57.8
2018-04-20,450,5171,4010,59.6,2281,8941,63.5,25.0,12.3,0.0,70.0,10.0,26.14,2018,4,16,4,0.0,59.285714285714285
